
v_akpub_adm_group: ['nId', 'wstrName', 'nParentId', 'nVServer']
(0, '受管理设备', 2, None)
(1, '未分配的设备', None, None)
(4, 'WORKGROUP', 1, None)
(5, 'CCYY', 1, None)
(6, 'MSHOME', 1, None)
(7, '网络反攻击阻断组', 0, None)
(8, '住院部203网段', 0, None)
(9, '住院部202网段', 0, None)
(10, '住院部201网段', 0, None)
(11, '后勤204网段', 0, None)
(12, '检验科', 0, None)
(13, '物理服务器', 0, None)
(14, '206网段', 0, None)
(15, 'ts', 0, None)

v_akpub_host: ['nId', 'strName', 'wstrDisplayName', 'bIsSlaveServer', 'bHasUpadateAgent', 'wstrDnsName', 'wstrDnsDomain', 'wstrWinName', 'wstrWinDomain', 'tmLastVisible', 'tmLastInfoUpdate', 'tmLastUpdate', 'tmLastNagentConnected', 'tmLastFullScan', 'nGroup', 'nStatus', 'nVersionMajor', 'nVersionMinor', 'nComputerType', 'nPlatformType', 'nIp', 'nConnectionIp', 'bKeepConnection', 'nVirusCount', 'nUncured', 'nLastRtpState', 'nLastRtpErrorCode', 'wstrComment', 'nVServer', 'nSpMajor', 'nSpMinor', 'nProcType', 'binUserOwner', 'bCustomUserOwner', 'qwNagentBuild', 'bWuaSwitched', 'tmSystemLastStarted', 'bRebootRequired', 'nRebootRequestReason', 'tmRebootRequestTime', 'nEncryptionStatus', 'tmLastUaSearch', 'nVisibilityTimeout', 'bVmVdi', 'nVmType', 'nPkgMgrType']
(1, 'e8c425d0-3939-46ba-aee5-15fb67b99302', 'PC1', False, False, 'pc1', '', 'PC1', 'WORKGROUP', datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 26, 4, 50, 10), datetime.datetime(2019, 12, 26, 6, 34, 22), datetime.datetime(2019, 12, 20, 11, 0, 54), 0, 29, 6, 1, 69639, 2, 2130706433, 2130706433, True, 1, 0, 4, -1, None, 0, 1, 0, 2, None, False, 2814766969454592, False, datetime.datetime(2019, 12, 26, 6, 18, 23), False, 0, None, None, datetime.datetime(2019, 12, 26, 0, 0), 1440, False, 3, 0)
(2, '0d0cfdee-9ad7-4a6d-8956-2b717d9248f0', '0d0cfdee-9ad7-4a6d-8956-2b717d9248f0', True, False, '192.0.0.44', '', '192.0.0.44', '', datetime.datetime(2019, 12, 26, 4, 16, 12, 400000), datetime.datetime(2019, 12, 26, 4, 16, 12, 400000), None, None, None, 3, 0, None, None, None, None, None, 0, False, 0, 0, 0, 0, None, 0, 0, 0, 0, None, False, 0, False, None, False, 0, None, None, None, 1440, False, 0, 0)
(162, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 3, 'Security Update', '', None)
(4212, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 156, 'Security Update', '', None)
(937, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 192, 'Security Update', '', None)
(2126, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 196, 'Security Update', '', None)
(1658, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 197, 'Security Update', '', None)
(2527, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 198, 'Security Update', '', None)
(2824, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 199, 'Security Update', '', None)
(3135, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 203, 'Security Update', '', None)
(3950, 'KB3126587', 19, False, 'Security Update (KB3126587)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3126587', '', 212, 'Security Update', '', None)
(163, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 3, 'Security Update', '', None)
(4213, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 156, 'Security Update', '', None)
(938, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 192, 'Security Update', '', None)
(1134, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 193, 'Security Update', '', None)
(2127, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 196, 'Security Update', '', None)
(1659, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 197, 'Security Update', '', None)
(2528, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 198, 'Security Update', '', None)
(2825, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 199, 'Security Update', '', None)
(3136, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 203, 'Security Update', '', None)
(3542, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 204, 'Security Update', '', None)
(3951, 'KB3127220', 19, False, 'Security Update (KB3127220)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3127220', '', 212, 'Security Update', '', None)
(164, 'KB3133043', 19, False, 'Security Update (KB3133043)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133043', '', 3, 'Security Update', '', None)
(165, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 3, 'Update', '', None)
(939, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 192, 'Update', '', None)
(2128, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 196, 'Update', '', None)
(1660, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 197, 'Update', '', None)
(2529, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 198, 'Update', '', None)
(2826, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 199, 'Update', '', None)
(3952, 'KB3133977', 19, False, 'Update (KB3133977)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3133977', '', 212, 'Update', '', None)
(166, 'KB3137061', 19, False, 'Update (KB3137061)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3137061', '', 3, 'Update', '', None)
(2827, 'KB3137061', 19, False, 'Update (KB3137061)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3137061', '', 199, 'Update', '', None)
(167, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 3, 'Update', '', None)
(4214, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 156, 'Update', '', None)
(940, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 192, 'Update', '', None)
(2129, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 196, 'Update', '', None)
(1661, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 197, 'Update', '', None)
(2530, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 198, 'Update', '', None)
(2828, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 199, 'Update', '', None)
(3137, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 203, 'Update', '', None)
(3543, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 204, 'Update', '', None)
(3953, 'KB3138612', 19, False, 'Update (KB3138612)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3138612', '', 212, 'Update', '', None)
(168, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 3, 'Security Update', '', None)
(4215, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 156, 'Security Update', '', None)
(941, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 192, 'Security Update', '', None)
(1135, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 193, 'Security Update', '', None)
(2130, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 196, 'Security Update', '', None)
(1697, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 197, 'Security Update', '', None)
(2531, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 198, 'Security Update', '', None)
(2829, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 199, 'Security Update', '', None)
(3138, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 203, 'Security Update', '', None)
(3544, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 204, 'Security Update', '', None)
(3954, 'KB3139398', 19, False, 'Security Update (KB3139398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139398', '', 212, 'Security Update', '', None)
(169, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 3, 'Security Update', '', None)
(4216, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 156, 'Security Update', '', None)
(942, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 192, 'Security Update', '', None)
(1136, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 193, 'Security Update', '', None)
(2165, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 196, 'Security Update', '', None)
(1698, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 197, 'Security Update', '', None)
(2532, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 198, 'Security Update', '', None)
(2830, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 199, 'Security Update', '', None)
(3139, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 203, 'Security Update', '', None)
(3545, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 204, 'Security Update', '', None)
(3955, 'KB3139914', 19, False, 'Security Update (KB3139914)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3139914', '', 212, 'Security Update', '', None)
(170, 'KB3140245', 19, False, 'Update (KB3140245)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3140245', '', 3, 'Update', '', None)
(2831, 'KB3140245', 19, False, 'Update (KB3140245)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3140245', '', 199, 'Update', '', None)
(171, 'KB3147071', 19, False, 'Update (KB3147071)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3147071', '', 3, 'Update', '', None)
(2832, 'KB3147071', 19, False, 'Update (KB3147071)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3147071', '', 199, 'Update', '', None)
(172, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 3, 'Security Update', '', None)
(4217, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 156, 'Security Update', '', None)
(943, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 192, 'Security Update', '', None)
(1137, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 193, 'Security Update', '', None)
(2166, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 196, 'Security Update', '', None)
(1699, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 197, 'Security Update', '', None)
(2567, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 198, 'Security Update', '', None)
(2855, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 199, 'Security Update', '', None)
(3140, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 203, 'Security Update', '', None)
(3569, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 204, 'Security Update', '', None)
(3956, 'KB3156016', 19, False, 'Security Update (KB3156016)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3156016', '', 212, 'Security Update', '', None)
(173, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 3, 'Security Update', '', None)
(4238, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 156, 'Security Update', '', None)
(944, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 192, 'Security Update', '', None)
(1138, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 193, 'Security Update', '', None)
(2167, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 196, 'Security Update', '', None)
(1700, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 197, 'Security Update', '', None)
(2568, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 198, 'Security Update', '', None)
(2856, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 199, 'Security Update', '', None)
(3170, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 203, 'Security Update', '', None)
(3570, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 204, 'Security Update', '', None)
(3957, 'KB3159398', 19, False, 'Security Update (KB3159398)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3159398', '', 212, 'Security Update', '', None)
(174, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 3, 'Security Update', '', None)
(4239, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 156, 'Security Update', '', None)
(945, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 192, 'Security Update', '', None)
(1139, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 193, 'Security Update', '', None)
(2168, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 196, 'Security Update', '', None)
(1701, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 197, 'Security Update', '', None)
(2569, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 198, 'Security Update', '', None)
(2857, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 199, 'Security Update', '', None)
(3171, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 203, 'Security Update', '', None)
(3571, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 204, 'Security Update', '', None)
(3958, 'KB3161949', 19, False, 'Security Update (KB3161949)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3161949', '', 212, 'Security Update', '', None)
(175, 'KB3179573', 19, False, 'Update (KB3179573)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3179573', '', 3, 'Update', '', None)
(2858, 'KB3179573', 19, False, 'Update (KB3179573)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=3179573', '', 199, 'Update', '', None)
(191, 'KB4012212', 19, False, 'Security Update (KB4012212)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4012212', '', 1, 'Security Update', '', None)
(176, 'KB4012212', 19, False, 'Security Update (KB4012212)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4012212', '', 3, 'Security Update', '', None)
(4240, 'KB4012212', 19, False, 'Security Update (KB4012212)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4012212', '', 156, 'Security Update', '', None)
(2859, 'KB4012212', 19, False, 'Security Update (KB4012212)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4012212', '', 199, 'Security Update', '', None)
(3172, 'KB4012212', 19, False, 'Security Update (KB4012212)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4012212', '', 203, 'Security Update', '', None)
(3959, 'KB4012212', 19, False, 'Security Update (KB4012212)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4012212', '', 212, 'Security Update', '', None)
(177, 'KB4019990', 19, False, 'Update (KB4019990)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4019990', '', 3, 'Update', '', None)
(946, 'KB4019990', 19, False, 'Update (KB4019990)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4019990', '', 192, 'Update', '', None)
(1172, 'KB4019990', 19, False, 'Update (KB4019990)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4019990', '', 193, 'Update', '', None)
(2169, 'KB4019990', 19, False, 'Update (KB4019990)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4019990', '', 196, 'Update', '', None)
(1702, 'KB4019990', 19, False, 'Update (KB4019990)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4019990', '', 197, 'Update', '', None)
(2860, 'KB4019990', 19, False, 'Update (KB4019990)', '', 'Microsoft Windows', '', 'http://support.microsoft.com/?kbid=4019990', '', 199, 'Update', '', None)
